City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
611,Amboasary,-25.0333,46.3833,78.64,60,15,8.88,MG,2022-02-13 06:39:24
612,Debre Birhan,9.6833,39.5333,59.72,35,20,5.48,ET,2022-02-13 06:39:24
613,Boa Vista,2.8197,-60.6733,78.78,69,0,14.97,BR,2022-02-13 06:39:25
614,Kununurra,-15.7667,128.7333,98.58,41,10,4.61,AU,2022-02-13 06:39:25
615,Alice Springs,-23.7,133.8833,96.22,43,0,4.61,AU,2022-02-13 06:36:32
616,Verkhniy Rohachyk,47.2505,34.338,32.95,66,6,4.88,UA,2022-02-13 06:39:26
617,Antalaha,-14.9003,50.2788,84.45,61,19,4.59,MG,2022-02-13 06:39:27
618,Saint-Augustin,51.226,-58.6502,33.26,98,100,17.63,CA,2022-02-13 06:39:27
619,Robertsport,6.7533,-11.3686,75.92,93,13,4.43,LR,2022-02-13 06:39:28
620,Campechuela,20.2342,-77.2789,74.3,81,0,2.89,CU,2022-02-13 06:39:28
621,Malanje,-9.5402,16.341,67.87,75,100,3.24,AO,2022-02-13 06:39:29
622,Wenling,28.3669,121.36,49.91,93,100,10.4,CN,2022-02-13 06:39:29
623,Kulhudhuffushi,6.6221,73.07,81.77,71,99,4.12,MV,2022-02-13 06:39:30
624,Henties Bay,-22.116,14.2845,71.85,74,100,4.36,NA,2022-02-13 06:39:30
625,Uribia,11.7139,-72.266,76.03,72,14,17.43,CO,2022-02-13 06:39:31
626,Suamico,44.6319,-88.0393,8.01,65,40,6.91,US,2022-02-13 06:39:31
627,Dong Xoai,11.5333,106.9167,91.63,43,100,3.6,VN,2022-02-13 06:37:54
628,Erenhot,43.6475,111.9767,7.88,62,100,11.18,CN,2022-02-13 06:39:32
629,Massakory,12.996,15.7293,69.42,14,67,12.57,TD,2022-02-13 06:39:32
630,Macomb,40.4592,-90.6718,16.25,85,0,4.61,US,2022-02-13 06:39:06
631,Rochegda,62.8,43.25,13.5,95,100,5.19,RU,2022-02-13 06:39:33
632,Riyadh,24.6877,46.7219,57.34,29,0,17.43,SA,2022-02-13 06:37:40
633,Lichuan,30.3,108.85,47.03,60,59,2.73,CN,2022-02-13 06:39:34
634,Tamworth,52.634,-1.6959,49.62,91,100,8.99,GB,2022-02-13 06:39:35
635,Saint-Leu,-21.15,55.2833,83.26,74,39,7.9,RE,2022-02-13 06:39:35
636,Sobolevo,54.4299,31.8996,20.7,87,20,11.01,RU,2022-02-13 06:39:36
637,Mashhad,36.297,59.6062,39.34,100,100,4.61,IR,2022-02-13 06:39:36
638,Ulaanbaatar,47.9077,106.8832,-3.87,65,67,6.71,MN,2022-02-13 06:39:36
639,Pimentel,-6.8367,-79.9342,71.29,80,100,8.48,PE,2022-02-13 06:40:37
640,Brae,60.3964,-1.353,44.51,87,96,22.28,GB,2022-02-13 06:40:38
641,Chimbarongo,-34.7,-71.05,57.29,73,0,2.06,CL,2022-02-13 06:40:38
642,Teahupoo,-17.8333,-149.2667,76.53,75,100,15.37,PF,2022-02-13 06:40:39
643,Gualaquiza,-3.4,-78.55,62.58,98,100,0.69,EC,2022-02-13 06:40:39
644,Tual,-5.6667,132.75,82.94,70,92,4.32,ID,2022-02-13 06:40:40
645,Yanji,42.9075,129.5078,23.61,32,2,3.74,CN,2022-02-13 06:40:40
646,Salinopolis,-0.6136,-47.3561,77.63,88,100,7.76,BR,2022-02-13 06:40:41
647,Shively,38.2001,-85.8227,26.46,66,100,8.05,US,2022-02-13 06:40:41
648,Dongsheng,39.8161,109.9776,20.44,40,0,25.61,CN,2022-02-13 06:40:42
649,Taksimo,56.3444,114.8794,-10.37,86,74,1.59,RU,2022-02-13 06:40:43
650,Manadhoo,5.7667,73.3833,80.71,74,100,3.4,MV,2022-02-13 06:40:43
651,Srisailam,16.0833,78.8667,84.74,30,6,6.73,IN,2022-02-13 06:40:44
652,Dese,11.1333,39.6333,61.2,51,31,5.53,ET,2022-02-13 06:40:45
653,Point Fortin,10.1833,-61.6833,73.33,77,74,13.98,TT,2022-02-13 06:40:45
654,Cabanas,22.9758,-82.9219,68.56,88,12,2.73,CU,2022-02-13 06:40:46
655,Aquiraz,-3.9014,-38.3911,82.18,86,94,5.75,BR,2022-02-13 06:40:46
656,Cochrane,51.1834,-114.4687,45.23,36,0,21.85,CA,2022-02-13 06:38:05
657,Muravlenko,63.7898,74.523,-5.3,93,81,10.54,RU,2022-02-13 06:40:47
658,Pokosnoye,55.5258,101.0536,-0.2,84,100,6.64,RU,2022-02-13 06:40:48
659,Kaohsiung,22.6163,120.3133,80.55,68,75,9.22,TW,2022-02-13 06:40:48
660,Gorkovskiy,45.6542,41.199,35.73,76,67,7.72,RU,2022-02-13 06:40:48
661,Belgrade,44.804,20.4651,41.7,70,75,10.36,RS,2022-02-13 06:40:32
662,Putina,-15.4667,-69.4333,44.6,79,100,3.67,PE,2022-02-13 06:40:49
663,Yabrud,33.9674,36.6574,26.26,30,0,5.21,SY,2022-02-13 06:40:50
664,Urazovo,50.0836,38.0395,21.47,92,44,8.77,RU,2022-02-13 06:40:50
665,Kapuskasing,49.4169,-82.4331,-25.51,75,75,2.3,CA,2022-02-13 06:40:51
666,Coria,39.9879,-6.5377,39.45,88,93,0.29,ES,2022-02-13 06:40:51
667,Peleduy,59.6289,112.7406,-3.82,85,82,2.55,RU,2022-02-13 06:40:52
668,Bubaque,11.2833,-15.8333,76.93,42,0,18.7,GW,2022-02-13 06:40:52
669,Wladyslawowo,54.7909,18.4009,32.94,69,87,18.01,PL,2022-02-13 06:40:53
670,Korcula,42.9622,17.1369,32.56,55,96,5.57,HR,2022-02-13 06:40:53
671,Pangnirtung,66.1451,-65.7125,-27.63,98,100,4.29,CA,2022-02-13 06:40:54
672,Mongu,-15.2484,23.1274,68.18,88,100,5.3,ZM,2022-02-13 06:40:54
673,Tres Arroyos,-38.3739,-60.2798,52.16,57,100,7.36,AR,2022-02-13 06:40:55
674,Sabzevar,36.2126,57.6819,43.88,65,0,11.5,IR,2022-02-13 06:40:55
675,Alta Floresta,-9.8756,-56.0861,68.68,98,98,2.71,BR,2022-02-13 06:40:56
676,Ponoka,52.6768,-113.5815,41.47,68,65,13.47,CA,2022-02-13 06:40:56
677,Hamilton,39.1834,-84.5333,25.03,78,100,11.5,US,2022-02-13 06:37:18
678,Forbes,-33.3833,148.0167,86.92,24,7,5.46,AU,2022-02-13 06:40:57
679,Arman,59.7,150.1667,-4.18,85,55,5.84,RU,2022-02-13 06:40:58
680,Gombe,10.2897,11.1673,68.95,16,4,7.72,NG,2022-02-13 06:40:58
681,Soto La Marina,23.7667,-98.2167,51.78,57,11,14.03,MX,2022-02-13 06:41:58
682,Sigli,5.3848,95.9609,83.89,69,15,5.26,ID,2022-02-13 06:41:59
683,Abu Samrah,35.3029,37.1841,51.26,48,6,3.85,SY,2022-02-13 06:41:59
684,Gamboula,4.1178,15.1393,77.9,22,53,1.9,CF,2022-02-13 06:42:00
685,Uarini,-2.99,-65.1083,72.81,99,100,2.04,BR,2022-02-13 06:42:00
686,Tommot,58.9564,126.2925,-3.03,89,93,0.47,RU,2022-02-13 06:42:01
687,Boyolangu,-8.1181,111.8935,83.44,74,100,7.87,ID,2022-02-13 06:42:01
688,Khanpur,28.6453,70.6567,77.38,13,0,4.34,PK,2022-02-13 06:42:02
689,Port-Gentil,-0.7193,8.7815,80.73,80,100,8.19,GA,2022-02-13 06:42:02
690,Moron,-34.6534,-58.6198,58.98,63,0,2.89,AR,2022-02-13 06:42:03
691,Paulo Ramos,-4.2167,-45.1833,72.01,98,97,2.19,BR,2022-02-13 06:42:03
692,Sosva,59.1766,61.8558,12.76,92,99,4.21,RU,2022-02-13 06:42:04
